state_name,district_name,Total No. of JobCards issued,Total No. of Workers,Total No. of Active Job Cards,Total No. of Active Workers,SC workers against active workers,ST workers against active workers,Approved Labour Budget,Persondays of Central Liability so far,SC persondays,ST persondays,Women Persondays,Average days of employment provided per Household,Average Wage rate per day per person(Rs.),Total No of HHs completed 100 Days of Wage Employment,Total Households Worked,Total Individuals Worked,Differently abled persons worked,Number of GPs with NIL exp,Total No. of Works Takenup (New+Spill Over),Number of Ongoing Works,Number of Completed Works,% of NRM Expenditure(Public + Individual),% of Category B Works,% of Expenditure on Agriculture & Agriculture Allied Works,Total Exp(Rs. in Lakhs.),Wages(Rs. In Lakhs),Material and skilled Wages(Rs. In Lakhs),Total Adm Expenditure (Rs. in Lakhs.),State_ID,State_Record_Count,District_ID,District_Record_Count,State_District_Count,Workers_Log,Workers_Missing_Flag,State_Total_Workers,State_Average_Workers,Worker_Share_of_State,Expenditure_Log,Expenditure_Missing_Flag,State_Total_Expenditure,State_Average_Expenditure,Expenditure_Share_of_State,Wage_Log,Wage_Missing_Flag,Expenditure_Per_Worker_Lakhs,Expenditure_Per_Worker_Rs,Workers_Per_Expenditure_Lakh,Worker_Wage_Ratio,Expenditure_Wage_Ratio,Wage_Category,Expenditure_Category,Worker_Category,Workers_Outlier_Flag,Expenditure_Outlier_Flag,Wage_Outlier_Flag,Workers_vs_State_Median,Expenditure_vs_State_Median,Wage_vs_State_Median,Total_Missing_Values_Per_Row,Total_Available_Values_Per_Row,Missing_Value_Percentage_Per_Row
bihar,katihar,460656,571238,308775,389956,33205,12668,6320701,4226187,419469,150671,2520585,30,251.4846057,207,139669,159248,147,5,27998,17484,10514,7.06,72,54.52,16165.51177,10628.20971,5462.38826,74.9138,4,38,330,1,38,13.255562964987647,0,22743075,598501.9736842106,2.5117008144237314,9.690697206974452,0,428911.8895,11287.154986842104,3.768958652287488,5.531350279332067,0,0.028299083341794488,2829.908334179449,35.33683363245604,2271.4630917863774,64.28032334227287,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,34182.5,5532.436025000001,11.348776500000014,0,62,0.0
bihar,khagaria,314143,403368,116580,142723,17187,230,1499101,893287,187080,2563,526329,28,248.637834,21,31114,32332,12,1,18092,14477,3615,4.72,83,38.17,3737.859923,2221.049448,1481.589295,35.22118,4,38,336,1,38,12.907607054747201,0,22743075,598501.9736842106,1.773586025636375,8.226536010514966,0,428911.8895,11287.154986842104,0.8714750079223439,5.520011203534049,0,0.009266624826461197,926.6624826461198,107.91415631120215,1622.3114298848018,15.033351372422269,At or Above Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,-133687.5,-6895.215821999998,8.502004800000009,0,62,0.0
bihar,munger,180551,217056,120598,146848,14643,3213,2965100,2224211,196862,63858,1130059,39,235.5868844,139,56843,62250,257,2,16196,11609,4587,9.58,56,68.54,10632.14771,5239.949398,5352.562364,39.63595,4,38,445,1,38,12.287915270841193,0,22743075,598501.9736842106,0.954382817626904,9.271731543212644,0,428911.8895,11287.154986842104,2.4788652332287464,5.466315516364506,0,0.0489834315107622,4898.343151076219,20.415066261339593,921.3416126827475,45.13047378286055,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-319999.5,-0.9280349999989994,-4.548944799999987,0,62,0.0
bihar,bhagalpur,370607,459884,189901,234916,22415,5687,3962620,2427403,332649,94424,1198842,34,245.2736337,96,70643,79997,78,3,26842,21314,5528,5.16,67,67.9,9203.651845,5953.779542,3162.329173,87.54313,4,38,83,1,38,13.03873173721007,0,22743075,598501.9736842106,2.0220836452414637,9.127464270572752,0,428911.8895,11287.154986842104,2.1458141101495394,5.506443249863192,0,0.02001298554635517,2001.298554635517,49.96755719848723,1874.9834340632594,37.52401636556339,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-77171.5,-1429.423899999998,5.137804500000016,0,62,0.0
bihar,araria,545348,709968,299645,407000,49630,5391,5628200,2869205,308472,33353,1688008,28,249.5263931,282,99151,120764,128,2,39551,23469,16082,4.17,75,30.08,12642.49598,7159.423746,5389.84886,93.22337,4,38,32,1,38,13.472976586092456,0,22743075,598501.9736842106,3.121688689853945,9.444898210155662,0,428911.8895,11287.154986842104,2.94757414972522,5.523564276651415,0,0.01780713494129313,1780.713494129313,56.15726523648062,2845.262143133187,50.665966926125535,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,172912.5,2009.4202350000014,9.390563900000018,0,62,0.0
bihar,kishanganj,351186,429781,175789,219674,14119,5786,3585500,3312958,220432,88564,2144373,36,244.238109,119,90499,98608,124,0,15454,9846,5608,6.71,55,55.53,10001.67332,8091.50597,1861.207013,48.96034,4,38,349,1,38,12.971033382369397,0,22743075,598501.9736842106,1.8897224759624636,9.21060766824935,0,428911.8895,11287.154986842104,2.3318713154954405,5.502229612050862,0,0.023271557653781808,2327.1557653781806,42.97090959175619,1759.6803453796801,40.95050260972992,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-107274.5,-631.4024249999984,4.102279800000019,0,62,0.0
bihar,sheohar,133521,190148,73557,109313,12609,72,1464500,1266783,153774,1119,653463,37,238.9184383,244,33848,43357,19,0,13463,10073,3390,7.2,68,76.76,5856.39297,3026.57816,2806.39595,23.41886,4,38,604,1,38,12.15556325433653,0,22743075,598501.9736842106,0.8360698806120105,8.675459897914541,0,428911.8895,11287.154986842104,1.3654070016168205,5.480299025166484,0,0.030799129993478763,3079.9129993478764,32.468449602691194,795.8699267958508,24.512101333285838,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-346907.5,-4776.682774999998,-1.217390899999998,0,62,0.0
bihar,supaul,332323,474821,176746,260800,45900,1796,3193500,2012702,362979,13097,1171768,31,240.448502,164,63908,79512,87,3,26348,17493,8855,8.73,82,43.94,7435.981549,4839.511809,2510.208319,86.26142,4,38,650,1,38,13.070695275943276,0,22743075,598501.9736842106,2.087760779929715,8.914220339726711,0,428911.8895,11287.154986842104,1.733685106670376,5.486656208117244,0,0.015660599571206833,1566.0599571206833,63.85451562394672,1974.730539182149,30.925464235165002,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-62234.5,-3197.094195999998,0.3126728000000014,0,62,0.0
bihar,banka,418785,586180,202350,289287,35884,15947,2831700,1855506,260544,93007,1005033,31,230.6718358,43,59096,68081,93,0,15298,12260,3038,30.72,63,61.72,6160.735354,4280.129753,1814.254801,66.3508,4,38,59,1,38,13.281383894587618,0,22743075,598501.9736842106,2.5773999338260105,8.72611373016551,0,428911.8895,11287.154986842104,1.4363638557984064,5.445321869453511,0,0.010509971943771538,1050.9971943771538,95.14773258672912,2541.1858277671886,26.707791753743006,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,49124.5,-4472.340390999998,-9.463993399999993,0,62,0.0
bihar,lakhisarai,178269,212176,110308,133576,23686,2287,2281502,1367405,211351,25943,713781,29,241.0650246,27,47024,51002,20,1,14680,9561,5119,8.86,67,57.71,6147.452413,3296.3352,2832.106353,19.01086,4,38,381,1,38,12.26517611097467,0,22743075,598501.9736842106,0.932925736735248,8.723955688971264,0,428911.8895,11287.154986842104,1.433266963097324,5.4892063867584096,0,0.02897336368392278,2897.336368392278,34.514459933241945,880.1608626222919,25.50122077311086,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-324879.5,-4485.623331999998,0.9291953999999976,0,62,0.0
bihar,sheikhpura,131264,164179,61747,75328,17471,217,1629500,1183048,205236,4015,620769,39,233.6744914,77,29703,31583,254,4,7520,4222,3298,27.86,52,24.17,3729.560543,2764.481397,930.7899769,34.28917,4,38,603,1,38,12.008718665902258,0,22743075,598501.9736842106,0.7218856728916385,8.224313780971675,0,428911.8895,11287.154986842104,0.869540023091386,5.458199410968124,0,0.0227164286723637,2271.64286723637,44.02100411217268,702.5970144039436,15.960494963122878,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-372876.5,-6903.515201999999,-6.4613377999999955,0,62,0.0
bihar,buxar,235270,259294,120852,136325,29722,3336,2834700,2336721,416937,53936,1066115,38,229.6651972,219,61217,65083,35,3,16060,11824,4236,9.32,64,79.65,7847.555885,5366.634892,2418.430693,62.4903,4,38,112,1,38,12.465721688656693,0,22743075,598501.9736842106,1.1401008878526762,8.96808483015879,0,428911.8895,11287.154986842104,1.8296428886940428,5.4409672964090365,0,0.03026508860598394,3026.5088605983938,33.04137030685192,1129.0086750679873,34.16954758785717,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-277761.5,-2785.5198599999985,-10.470631999999995,0,62,0.0
bihar,kaimur (bhabua),269861,361997,146638,205647,57126,8669,3297622,2286550,543300,103444,1065123,33,239.6297199,184,67935,79259,163,0,26459,12496,13963,20.51,68,56.06,7820.342981,5479.25336,2288.034551,53.05507,4,38,295,1,38,12.799393965930767,0,22743075,598501.9736842106,1.5916801048231164,8.964611555495065,0,428911.8895,11287.154986842104,1.823298251330009,5.483259320018505,0,0.021603336439252257,2160.3336439252257,46.289146253494735,1510.6515174789886,32.63511297456556,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-175058.5,-2812.7327639999985,-0.5061092999999914,0,62,0.0
bihar,jamui,369851,485735,220631,299368,48418,15529,4169400,3285617,525245,136602,1761286,30,242.5424148,110,107574,126159,154,0,22417,15942,6475,48.15,67,46.44,10951.72829,7969.014813,2922.68806,60.02542,4,38,274,1,38,13.093420545414151,0,22743075,598501.9736842106,2.135749013710767,9.301343863113832,0,428911.8895,11287.154986842104,2.553374844135674,5.49529111544401,0,0.022546714340123727,2254.6714340123726,44.35236038895556,2002.6806461893939,45.153868444126665,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-51320.5,318.6525450000008,2.4065855999999997,0,62,0.0
bihar,arwal,138569,164034,91545,108991,16220,572,2144400,1179750,144227,7686,574619,30,237.8912607,18,38264,41310,79,0,9776,5586,4190,27.97,68,55.44,4641.930985,2806.522148,1786.331537,49.0773,4,38,35,1,38,12.007835098670819,0,22743075,598501.9736842106,0.7212481161848167,8.443101123597579,0,428911.8895,11287.154986842104,1.0822574749353038,5.4760084722478295,0,0.028298590444663912,2829.859044466391,35.337449119786946,689.5335268615019,19.512826874518304,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-373021.5,-5991.144759999998,-2.2445684999999855,0,62,0.0
chhattisgarh,bilaspur,188675,375015,141233,286222,49869,58879,4196736,2685022,470771,522784,1442088,35,191.7800807,1168,76243,126999,908,8,11994,5768,6226,55.7,64,29.41,6810.262831,5149.337358,1388.739493,272.18598,5,33,98,2,33,12.834723970709017,0,8603102,260700.0606060606,4.359067229471416,8.826332819690725,0,203476.214824,6165.945903757575,3.346957695714286,5.261550060967624,0,0.018159974483687318,1815.9974483687317,55.06615666769117,1955.4429147760807,35.51079343664078,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,114698.0,764.9934819999999,-43.687314499999985,0,62,0.0
chhattisgarh,kawardha,186108,428736,171340,397990,42057,73779,7594537,4916080,451747,1055178,2457750,38,165.9430387,2051,126167,259094,2684,0,12529,9545,2984,43.39,57,25.74,11260.07337,8157.892535,2828.159671,274.02116,5,33,333,1,33,12.968598956302896,0,8603102,260700.0606060606,4.983504786994272,9.329107223082957,0,203476.214824,6165.945903757575,5.533852386501086,5.1176526686050785,0,0.026263419376959248,2626.341937695925,38.07577321319,2583.633536897502,67.85505109591561,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,168419.0,5214.804021,-69.52435650000001,0,62,0.0
chhattisgarh,durg,125320,253494,102802,217603,24184,12814,3548634,2337683,225663,140705,1683833,29,222.601394,223,78605,108009,904,1,9121,5532,3589,40.72,48,42.42,7079.236457,5203.714946,1638.297891,237.22362,5,33,182,1,33,12.44309937795298,0,8603102,260700.0606060606,2.9465418403733907,8.865062584011424,0,203476.214824,6165.945903757575,3.479146918043123,5.409864975608559,0,0.027926643064530125,2792.6643064530126,35.80809901459688,1138.779930551558,31.802300649563765,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-6823.0,1033.9671079999998,-12.8660012,0,62,0.0
chhattisgarh,rajnandagon,133014,265534,127824,258293,16435,49666,5399455,3453921,214489,649746,2606807,32,259.2901792,102,106824,141955,1858,0,20731,12353,8378,46.41,71,38.95,10316.4093,8955.677951,1135.644409,225.08694,5,33,548,1,33,12.489501937717746,0,8603102,260700.0606060606,3.0864913609067983,9.24158797069883,0,203476.214824,6165.945903757575,5.0700811929902185,5.561797082514281,0,0.03885155686277463,3885.1556862774632,25.738994283602146,1024.0804369037976,39.78711932642298,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,5217.0,4271.139950999999,23.822784000000013,0,62,0.0
chhattisgarh,surguja,122721,225602,98485,189878,7460,111575,1643949,1057663,36521,602751,468081,28,244.0331425,386,37524,56778,94,4,11008,8061,2947,28.98,60,50.81,4057.328672,2581.048256,1277.677856,198.60256,5,33,654,1,33,12.326532096389965,0,8603102,260700.0606060606,2.62233320028055,8.30852651069886,0,203476.214824,6165.945903757575,1.994006363598542,5.501393476906024,0,0.01798445347115717,1798.445347115717,55.603580147918564,924.4727895925038,16.62613786977726,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-34715.0,-1987.940677,8.565747299999998,0,62,0.0
chhattisgarh,korea,40355,69418,36376,63848,2543,24966,1266730,813113,27642,321200,378115,34,236.4245111,447,23402,35367,92,0,5184,3173,2011,29.02,73,59.93,2730.090261,1922.398435,713.7010262,93.9908,5,33,364,1,33,11.147915884241439,0,8603102,260700.0606060606,0.8068950013611369,7.912456171458489,0,203476.214824,6165.945903757575,1.3417245172176193,5.469849724950314,0,0.03932827596588781,3932.827596588781,25.426998144219965,293.6159185738505,11.547407873650034,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-190899.0,-3315.1790880000003,0.9571158999999909,0,62,0.0
chhattisgarh,jashpur,157850,357614,123132,288624,11284,157635,3404776,2209724,75878,1113707,1021178,37,243.8374684,1222,59693,97593,438,0,18687,11256,7431,44.79,70,32.01,8992.354065,5388.135059,3352.455375,251.76363,5,33,277,1,33,12.7872122677105,0,8603102,260700.0606060606,4.156802976414786,9.104241146317074,0,203476.214824,6165.945903757575,4.419363743707381,5.500594596115657,0,0.025145419544536845,2514.5419544536844,39.768674299859214,1466.6080744135547,36.878475338534145,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,97297.0,2947.0847159999994,8.370073200000007,0,62,0.0
chhattisgarh,korba,124740,260317,97363,208344,12425,105334,2996956,1983977,101053,1047208,1048328,37,235.4673952,2381,53103,92802,474,3,18946,12753,6193,38.9,67,32.98,7699.896451,4671.618963,2840.544688,187.7328,5,33,363,1,33,12.469659239571477,0,8603102,260700.0606060606,3.0258504432470983,8.949092023273028,0,203476.214824,6165.945903757575,3.7841751959363643,5.465810334580114,0,0.02957892281718059,2957.892281718059,33.80785724283242,1105.5331026993924,32.70047831658351,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,0.0,1654.6271019999995,0.0,0,62,0.0
chhattisgarh,dhamtari,163144,402354,148131,374374,22048,104141,3851737,2484892,137744,840878,1394035,23,241.00895,547,107166,179371,708,0,11248,7573,3675,45.01,46,35.62,7863.754279,5988.812117,1603.687302,271.25486,5,33,161,1,33,12.90509006248849,0,8603102,260700.0606060606,4.676847955539758,8.970146572664847,0,203476.214824,6165.945903757575,3.8647044254297143,5.488974708943889,0,0.01954436709713337,1954.436709713337,51.16563739465746,1669.4566737044413,32.6284740836388,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,142037.0,1818.4849299999996,5.5415548,0,62,0.0
chhattisgarh,kanker,136418,313501,114584,273277,11363,164737,4358200,2793793,108565,1748967,1526802,38,232.1565265,1135,72982,116216,551,4,15687,10709,4978,21.74,67,62.91,8388.218157,6485.972786,1695.59539,206.64998,5,33,312,1,33,12.655561018620089,0,8603102,260700.0606060606,3.644046066174736,9.034702607633927,0,203476.214824,6165.945903757575,4.122456358968306,5.4517100155710985,0,0.02675659138886319,2675.659138886319,37.37396836041779,1350.386330836148,36.13173527128904,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,53184.0,2342.948807999999,-3.310868699999986,0,62,0.0
chhattisgarh,bastar,118924,240925,71528,158537,2717,110541,1217304,875832,12515,604770,425194,34,249.1437365,839,25147,37008,67,0,12540,8621,3919,19.27,70,62.46,3971.924781,2182.08057,1630.033921,159.81029,5,33,72,1,33,12.39224511138017,0,8603102,260700.0606060606,2.800443374959404,8.2872578230907,0,203476.214824,6165.945903757575,1.9520339438374064,5.522035698644119,0,0.016486146232229947,1648.6146232229946,60.656989566489976,967.0120685534473,15.942302370503302,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-19392.0,-2073.344568,13.67634129999999,0,62,0.0
chhattisgarh,dantewada,38444,82625,31705,70135,1693,55309,758252,482891,10709,390152,236052,30,258.5317506,289,15749,26032,445,0,4649,3202,1447,14.07,47,59.02,1661.188656,1248.426556,329.0091398,83.75296,5,33,147,1,33,11.32207967995518,0,8603102,260700.0606060606,0.9604093965176747,7.415890480405468,0,203476.214824,6165.945903757575,0.8164043435921352,5.55887904810794,0,0.020105157712556734,2010.5157712556734,49.73848075687798,319.59324070735624,6.425472508288504,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-177692.0,-4384.080693,23.06435540000001,0,62,0.0
chhattisgarh,raigarh,136328,249215,103886,201770,18501,96399,2616842,1706480,153059,782089,865677,34,219.9984481,607,49650,81651,874,3,18131,10006,8125,39.19,60,40.85,6045.269349,3754.229516,2043.079562,247.96027,5,33,541,1,33,12.426075269291816,0,8603102,260700.0606060606,2.896803966755247,8.707196724297464,0,203476.214824,6165.945903757575,2.9709955801118832,5.398155679321151,0,0.02425724514575768,2425.724514575768,41.224796715009035,1132.803445443941,27.47869087809261,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-11102.0,0.0,-15.468947100000008,0,62,0.0
chhattisgarh,janjgir-champa,141808,313528,104764,247555,61687,22679,2346265,1550377,377619,161943,826261,32,209.0323871,230,48277,87873,361,0,8506,7136,1370,44.81,57,24.85,5119.086876,3240.790052,1690.915314,187.38151,5,33,276,1,33,12.655647138764124,0,8603102,260700.0606060606,3.644359906461646,8.540926685858349,0,203476.214824,6165.945903757575,2.5158158561322934,5.34726174311184,0,0.01632736749508816,1632.736749508816,61.246860542634,1499.9015432475057,24.48944370305189,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,53211.0,-926.1824729999998,-26.435008100000005,0,62,0.0
chhattisgarh,mahasamund,188469,410568,151445,340634,37111,86193,3726011,2408499,234291,633893,1243989,33,196.4677864,695,72050,133726,227,0,10987,6108,4879,50.09,58,31.48,6387.619428,4731.924671,1435.945106,219.74965,5,33,405,1,33,12.925299281447396,0,8603102,260700.0606060606,4.772325145046519,8.762273472072813,0,203476.214824,6165.945903757575,3.139246242380257,5.285575464202367,0,0.015558006050154907,1555.8006050154906,64.27558883678691,2089.7471668159437,32.51229906461653,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,150251.0,342.3500789999998,-38.999608800000004,0,62,0.0
chhattisgarh,raipur,156126,334640,125947,284833,49133,12828,4400935,2850935,461683,127023,1847913,33,248.1682296,1009,86130,142166,1455,20,12890,11343,1547,41.02,31,42.97,10113.2359,7075.114917,2878.00159,160.11939,5,33,542,1,33,12.720813594397534,0,8603102,260700.0606060606,3.8897597633969703,9.221699205473126,0,203476.214824,6165.945903757575,4.970230013737775,5.5181282892192,0,0.03022124043748506,3022.1240437485058,33.08931021771182,1348.440130871611,40.75153341062477,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,74323.0,4067.9665509999995,12.70083439999999,0,62,0.0
chhattisgarh,bijapur,44289,102897,41583,97237,4047,72506,874679,562035,19850,433690,275269,28,241.7404786,217,19559,36030,75,14,4129,3258,871,28.07,50,47.33,2372.726932,1358.666099,935.3971032,78.66373,5,33,95,1,33,11.541493485287285,0,8603102,260700.0606060606,1.1960453334157841,7.772216544122457,0,203476.214824,6165.945903757575,1.1660954741330962,5.491992883333189,0,0.023059243048874117,2305.924304887412,43.366557951642115,425.6506837245916,9.815182569924804,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-157420.0,-3672.542417,6.27308339999999,0,62,0.0
chhattisgarh,narayanpur,23602,58331,18721,48369,1096,40830,496302,325082,9345,275300,182291,39,246.3257042,316,8201,14894,130,20,2708,2039,669,31.18,53,33.61,1449.928069,800.7605258,604.8320136,44.33553,5,33,468,1,33,10.973906106833455,0,8603102,260700.0606060606,0.6780228805842358,7.27995867825773,0,203476.214824,6165.945903757575,0.7125786521309818,5.510706108470976,0,0.024856904030446932,2485.690403044693,40.23027158873493,236.80435701764657,5.886223176379334,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-201986.0,-4595.341280000001,10.858308999999991,0,62,0.0
chhattisgarh,baloda bazar,198001,494986,164705,440427,84102,61308,4604209,2972836,514041,476684,1593736,28,182.1754278,553,103910,216449,1158,1,10359,8386,1973,49.98,46,38.08,7702.175265,5415.776701,2041.622884,244.77568,5,33,54,1,33,13.112286778579696,0,8603102,260700.0606060606,5.753575861357914,8.949387894917699,0,203476.214824,6165.945903757575,3.7852951371550327,5.210444315514844,0,0.01556039012214487,1556.039012214487,64.26574090689691,2717.084328976666,42.27889215364313,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,234669.0,1656.9059159999997,-53.291967400000004,0,62,0.0
chhattisgarh,gariyaband,144165,329300,133666,312676,26269,112956,4236686,2792810,215012,1040022,1448048,31,194.5321634,639,89506,170837,510,0,16118,10011,6107,29.4,63,36.12,8462.683103,5432.913713,2823.61994,206.14945,5,33,213,1,33,12.704727505104454,0,8603102,260700.0606060606,3.8276891288746775,9.04353971282533,0,203476.214824,6165.945903757575,4.159052747427965,5.275724884563785,0,0.025699007297297294,2569.9007297297294,38.91200887378898,1692.7792003365957,43.50274502216325,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,68983.0,2417.4137539999992,-40.9352318,0,62,0.0
chhattisgarh,bemetara,171439,389542,122004,294923,33444,9609,3495486,2265689,238353,78371,1148556,36,178.5680816,642,62742,116156,501,4,9978,6693,3285,29.48,59,58.63,5630.67783,4045.797383,1411.818127,173.06232,5,33,77,1,33,12.87272953614562,0,8603102,260700.0606060606,4.527924927543577,8.636162692721584,0,203476.214824,6165.945903757575,2.767241289047147,5.190554420697747,0,0.01445461036293904,1445.461036293904,69.18207927374883,2181.476087493567,31.532386860788225,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,129225.0,-414.5915190000005,-56.8993136,0,62,0.0
chhattisgarh,balod,154270,375371,140719,352466,22291,112795,4630274,3018583,188345,1030417,2086811,27,239.5029281,136,108666,146780,1378,0,14400,11039,3361,41.46,58,27.55,10321.06662,7229.594672,2685.803895,405.66805,5,33,53,1,33,12.835672813245703,0,8603102,260700.0606060606,4.363205271772903,9.242039272863392,0,203476.214824,6165.945903757575,5.072370069851836,5.482732264523675,0,0.02749564196488274,2749.564196488274,36.369399968081986,1567.2919031840431,43.093697024408115,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,115054.0,4275.7972709999995,4.035532899999993,0,62,0.0
chhattisgarh,kondagaon,99621,255820,80624,218420,7488,167194,2105146,1368108,40761,1052565,683591,33,243.6110379,1455,40583,73249,535,0,12312,7898,4414,25.33,67,45.86,5868.534113,3332.862099,2360.057904,175.61411,5,33,360,1,33,12.452233260144258,0,8603102,260700.0606060606,2.9735785999050113,8.67753054221071,0,203476.214824,6165.945903757575,2.884137646297422,5.49966934856361,0,0.02294009113048237,2294.009113048237,43.59180590486925,1050.1166211730178,24.08977098734326,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-4497.0,-176.73523600000044,8.143642700000015,0,62,0.0
chhattisgarh,sukma,37286,75296,34536,70763,846,61145,1223151,736931,4966,673876,367430,32,240.7705063,288,22571,42783,283,7,4281,3280,1001,36.77,52,45.73,2458.881146,1774.3125,594.1948255,90.37382,5,33,647,1,33,11.229195572356875,0,8603102,260700.0606060606,0.8752191941929783,7.807868313125073,0,203476.214824,6165.945903757575,1.2084366460850713,5.487988955141395,0,0.03265619881534212,3265.619881534212,30.622057565689268,312.7293336592531,10.212551295366032,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-185021.0,-3586.388203,5.303111099999995,0,62,0.0
chhattisgarh,mungeli,138468,295090,110583,244199,55414,21376,3573739,2313675,494785,204458,1126004,42,166.5656907,875,55051,103705,568,1,10339,8453,1886,36.5,56,37.55,5793.798225,3853.788745,1809.40066,130.60882,5,33,444,1,33,12.595039062329729,0,8603102,260700.0606060606,3.4300418616447876,8.664715936358345,0,203476.214824,6165.945903757575,2.847408101242417,5.12137545766494,0,0.01963400394794808,1963.400394794808,50.93204639517801,1771.6133422187406,34.783863355360246,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,34773.0,-251.4711240000006,-68.9017045,0,62,0.0
chhattisgarh,surajpur,129392,233731,119676,219115,9252,104721,3295201,2108496,74381,1011492,925381,31,243.5394333,630,66017,103072,393,0,12474,6824,5650,42.98,53,35.51,8089.510192,5135.01921,2779.111762,175.37922,5,33,651,1,33,12.361930438838275,0,8603102,260700.0606060606,2.71682237406926,8.998447072588158,0,203476.214824,6165.945903757575,3.9756539598484033,5.499376577301074,0,0.03461034348032567,3461.034348032567,28.893096671185948,959.7254819595574,33.216428577441384,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-26586.0,2044.2408429999996,8.072038100000015,0,62,0.0
chhattisgarh,balrampur,117340,218880,102154,194485,6355,109481,2910233,1862301,52305,1050679,849301,36,232.1777127,1408,51247,81766,95,0,9171,5090,4081,50.47,59,39.1,6248.703335,4323.847866,1697.72461,227.13086,5,33,55,2,33,12.296283482119337,0,8603102,260700.0606060606,2.544198592554174,8.740289275203882,0,203476.214824,6165.945903757575,3.0709748264213172,5.45180087829673,0,0.028548534973501464,2854.8534973501464,35.02806714698994,942.726144790727,26.91345031499227,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-41437.0,203.433986,-3.289682499999998,0,62,0.0
chhattisgarh,gaurela pendra marwahi,69031,140943,62344,130263,7870,82707,2505019,1601275,84124,1070544,810845,39,212.3430254,1113,41020,68778,290,0,7610,5561,2049,50.19,65,30.81,4830.080247,3400.19578,1342.706127,87.17834,5,33,214,1,33,11.856117927349576,0,8603102,260700.0606060606,1.6382811688156202,8.482825375263063,0,203476.214824,6165.945903757575,2.373781255552574,5.362901318216125,0,0.03426974200208595,3426.974200208595,29.180260532429205,663.7514923529955,22.746592396436675,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-119374.0,-1215.1891020000003,-23.12436980000001,0,62,0.0
chhattisgarh,sakti,140203,317966,100350,249725,64135,44777,2023154,1310620,304606,244841,697052,27,224.6744923,124,48056,89707,637,2,6977,5989,988,53.3,49,20.36,4975.907905,2944.628831,1894.200884,137.07819,5,33,576,1,33,12.669702882792556,0,8603102,260700.0606060606,3.6959459506582624,8.512564074568404,0,203476.214824,6165.945903757575,2.4454494149618378,5.41909366148633,0,0.015649182318235283,1564.9182318235282,63.90110228537279,1415.2296361948872,22.147186598983584,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,57649.0,-1069.3614440000001,-10.792902900000001,0,62,0.0
