Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],Missing_Year_Count,Available_Year_Count,Missing_Year_Percentage,Historical_Average,Historical_Median,Historical_Minimum,Historical_Maximum,Historical_Standard_Deviation,Historical_Range,First_Year_Value,Latest_Year_Value,Absolute_Change,Percentage_Change,CAGR_Percentage,Trend_Slope,Trend_Direction,Latest_Value_Status,Latest_Value_Log,Average_Value_Log,Latest_Year_Change,Latest_Year_Change_Percentage
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,3521418060.0,2813571754.0,3825701439.0,4520946819.0,5224896719.0,6203256539.0,6971758282.0,9747886187.0,10109297048.0,12416152732.0,15856668556.0,17805098206.0,19907329778.0,20146416758.0,20497128556.0,19134221645.0,18116572395.0,18753456498.0,18053222687.0,18799444490.0,19955929052.0,14259995441.0,14497243872.0,17152234637.0,17778508876.0,94793.21557,0,45,0.0,7469645078.519024,3825701439.0,13899.26586,20497128556.0,8186064980.10325,20497114656.73414,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,517521110.723877,Increasing,Positive,11.459463669187395,22.734113322180445,-17778414082.78443,-99.99946681008947
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-9.43197407,28.60000117,8.832277803,1.414117993,11.22971483,5.357403247,13.82631955,3.92498382,21.39052839,14.36244147,0.426354777,12.75228709,5.600744659,2.724543362,1.451314661,2.260314203,2.647003203,1.189228129,3.911603416,-2.351100672,-20.73883937,-6.240171992,2.266943736,1.8731928,94793.21557,0,45,0.0,1459930.2856880492,21.39052839,-20.73883937,9811619.044,3007565.112116117,9811639.782839369,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151654.90739519033,Decreasing,Positive,11.459463669187395,14.19389992797972,94791.3423772,5060415.691177117
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-11.77453603,6.125522029,11.65523822,11.27143206,10.91277355,7.199751293,22.5277562,2.09628875,-2.163404427,3.814630315,16.59334674,7.301756468,4.822785479,0.566944543,2.447563001,-2.197526467,2.403656188,2.071348578,6.521479848,6.962946255,2.838996251,9.406239339,2.923662131,-8.305139567,94793.21557,0,45,0.0,1459930.4800053497,16.59334674,-11.77453603,9811619.044,3007565.0156433894,9811630.81853603,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151654.83016473954,Decreasing,Positive,11.459463669187395,14.193900061080017,94801.520709567,1141480.1635153184
Afghanistan,AFG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-11.77453603,6.125522029,11.65523822,11.27143206,10.91277355,7.199751293,22.5277562,2.09628875,-2.163404427,3.814630315,16.59334674,7.301756468,4.822785479,0.566944543,2.447563001,-2.197526467,2.403656188,2.071348578,6.521479848,6.962946255,2.838996251,9.406239339,2.923662131,-8.305139567,94793.21557,0,45,0.0,1459930.4800053497,16.59334674,-11.77453603,9811619.044,3007565.0156433894,9811630.81853603,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151654.83016473954,Decreasing,Positive,11.459463669187395,14.193900061080017,94801.520709567,1141480.1635153184
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,18.82275218,16.92386623,17.55400626,16.59821222,16.3855372,17.74730953,17.8391163,13.14987661,12.52257684,13.77918924,12.48608514,11.49986726,11.47758756,11.420006,4.114196613,3.530422461,6.160177217,7.043181081,7.528114629,8.493156816,10.19026196,7.540916863,8.417811844,94793.21557,0,45,0.0,1460505.297535734,18.82275218,3.530422461,9811619.044,3007282.0748452707,9811615.51357754,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151661.43699849336,Decreasing,Positive,11.459463669187395,14.194293712704598,94784.797758156,1126002.8082679962
Afghanistan,AFG,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,43373175300.0,50272442600.0,65512407100.0,82625029900.0,98187128200.0,130492000000.0,138628000000.0,133943000000.0,153608000000.0,193371000000.0,217670000000.0,232825000000.0,249761000000.0,270523000000.0,128000000000.0,129213000000.0,177741000000.0,206597000000.0,198818000000.0,178588000000.0,205997000000.0,181695000000.0,183235000000.0,94793.21557,0,45,0.0,81127575679.27032,43373175300.0,13899.26586,270523000000.0,91591603993.17268,270522986100.73413,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,5643956991.274616,Increasing,Positive,11.459463669187395,25.119288760992333,-183234905206.78442,-99.99994826686192
Afghanistan,AFG,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,910904371.5,1026746092.0,1370322677.0,1663223299.0,1966786560.0,2620450317.0,2720980787.0,2718780137.0,3353910675.0,4048924287.0,4211954444.0,4118855391.0,4351471362.0,4233263327.0,1896226793.0,1885073817.0,2416829505.0,2642847031.0,2584811587.0,2035422840.0,2326860951.0,2306945150.0,2581501832.0,94793.21557,0,45,0.0,1334640348.8814418,910904371.5,13899.26586,4351471362.0,1502312640.6161723,4351457462.73414,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,83963760.27323958,Increasing,Positive,11.459463669187395,21.01192769166583,-2581407038.78443,-99.99632798185944
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,10.42081714,14.3421528,18.3800424,16.23527844,15.70275185,94793.21557,0,45,0.0,1489177.2049622803,49704.70623,10.42081714,9811619.044,2993289.443097608,9811608.62318286,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-150031.83736822594,Decreasing,Positive,11.459463669187395,14.213734985473574,94777.51281815,603572.6331506028
Afghanistan,AFG,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,159956000000.0,179445000000.0,235897000000.0,219324000000.0,198156000000.0,94793.21557,0,45,0.0,22063222508.86983,83467.56004,13899.26586,235897000000.0,63763997026.608185,235896986100.73413,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,2500385014.0863304,Increasing,Positive,11.459463669187395,23.817177919426424,-198155905206.78442,-99.99995216232888
Afghanistan,AFG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,2079570875.0,2045190335.0,2664599571.0,2784713052.0,2791715131.0,94793.21557,0,45,0.0,276284485.84760576,83467.56004,13899.26586,2791715131.0,793744195.585322,2791701231.73414,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,31090258.031670194,Increasing,Positive,11.459463669187395,19.436941642271815,-2791620337.78443,-99.99660448107626
Afghanistan,AFG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,722700000.0,756800000.0,778500000.0,821100000.0,668200000.0,526300000.0,574300000.0,523400000.0,260500000.0,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,1853913989.0,2110577456.0,2566011312.0,3057794124.0,2328861131.0,1383201806.0,1985366663.0,1417300546.0,1136013206.0,1152896050.0,1609472021.0,1515758749.0,1476305961.0,85426.93391,97270.0,104125.7938,95113.32638,94793.21557,0,45,0.0,649472345.5085095,104125.7938,13899.26586,3057794124.0,847311137.061257,3057780224.73414,722700000.0,94793.21557,-722605206.78443,-99.98688346263042,-18.385256848448893,18152779.06345655,Increasing,Positive,11.459463669187395,20.29167081658424,-320.1108099999983,-0.33655726508931116
Afghanistan,AFG,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,766300000.0,798000000.0,806200000.0,841500000.0,697400000.0,550100000.0,593500000.0,546700000.0,280600000.0,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,1993642470.0,2202037380.0,2746604195.0,3191479094.0,2480275797.0,1584641701.0,2177473479.0,1704288649.0,1375850798.0,1452434678.0,1898906245.0,1868568056.0,1716706831.0,85426.93391,97270.0,104125.7938,95113.32638,94793.21557,0,45,0.0,717204264.5973985,104125.7938,13899.26586,3191479094.0,927638186.6676896,3191465194.73414,766300000.0,94793.21557,-766205206.78443,-99.98762975132847,-18.493842596817743,22008589.550413083,Increasing,Positive,11.459463669187395,20.390871247247837,-320.1108099999983,-0.33655726508931116
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,36.28907741,37.06956358,54.50542721,50.76429962,68.06027324,94793.21557,0,45,0.0,1489181.018464468,49704.70623,36.28907741,9811619.044,2993287.502782567,9811582.75492259,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-150031.39924905566,Decreasing,Positive,11.459463669187395,14.213737546280125,94725.15529676,139178.33530102356
Afghanistan,AFG,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,557025000000.0,463804000000.0,699545000000.0,685780000000.0,858865000000.0,94793.21557,0,45,0.0,72557466953.31427,83467.56004,13899.26586,858865000000.0,212442031382.27267,858864986100.7341,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,8281933894.191697,Increasing,Positive,11.459463669187395,25.007644732473516,-858864905206.7844,-99.99998896296675
Afghanistan,AFG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,7241822542.0,5286118076.0,7901784706.0,8707211783.0,12100101719.0,94793.21557,0,45,0.0,917867816.1142724,83467.56004,13899.26586,12100101719.0,2726728278.0348287,12100087819.73414,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,104809307.86170934,Increasing,Positive,11.459463669187395,20.6375639481456,-12100006925.78443,-99.99921659158103
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,0.004827601,0.024168568,1.30694987,1.278493252,3.577104201,4.368673104,3.413772973,1.935701714,0.455360445,0.451889146,1.20311799,0.29302518,0.285440894,0.239801184,0.209664795,0.884000463,0.516606085,0.274796792,0.661572218,0.124495985,0.064993957,0.144466947,97270.0,104125.7938,95113.32638,94793.21557,0,45,0.0,1465956.4043380741,13899.26586,0.004827601,9811619.044,3004674.358950742,9811619.039172398,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-150863.91874774118,Decreasing,Positive,11.459463669187395,14.198019105302704,-320.1108099999983,-0.33655726508931116
Afghanistan,AFG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,0.02211926,-0.013397394,0.024180847,49704.70623,53568.30578,-0.018972992,0.001990238,-0.007870805,0.006386583,-0.044510497,0.00266707,-9.34e-05,0.011304631,0.077310687,0.060046188,0.21494058,0.140009704,0.18655347,0.215925455,97270.0,104125.7938,95113.32638,94793.21557,0,45,0.0,1470029.2105271022,23600.0,-0.044510497,9811619.044,3002666.9170260835,9811619.088510497,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-150836.63540989874,Decreasing,Positive,11.459463669187395,14.200793509922724,-320.1108099999983,-0.33655726508931116
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,38.62789186,37.41885544,29.72106714,31.11485491,28.63596858,30.10501136,24.89227001,29.29750105,26.21006854,23.74366399,24.39087363,22.81066274,22.13704137,20.63432272,25.74031404,26.42019908,22.04289675,25.77397074,29.97558252,33.59761887,33.70143232,34.74324714,34.2931005,94793.21557,0,45,0.0,1460513.848739895,38.62789186,20.63432272,9811619.044,3007277.8275580695,9811598.40967728,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151660.86117623912,Decreasing,Positive,11.459463669187395,14.19429956764623,94758.9224695,276320.66243033344
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,174.9309914,138.7068217,178.9540884,198.8711157,221.7636539,254.1842491,274.2185536,376.223152,381.733238,452.0537055,560.6215055,606.6946763,651.4171345,637.0870991,625.0549418,565.5697304,522.0822156,525.4697709,491.3372214,496.6025043,510.7870634,356.4962141,357.2611528,413.7578947,416.8711463,94793.21557,0,45,0.0,1459597.6912433417,625.0549418,138.7068217,9811619.044,3007727.815945355,9811480.3371783,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151630.5018736839,Decreasing,Positive,11.459463669187395,14.193672086889698,94376.3444237,22639.212442825763
Afghanistan,AFG,GNI (current US$),NY.GNP.MKTP.CD,3551514996.0,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,3411145674.0,2824372441.0,3886746600.0,4582016676.0,5291642598.0,6280264337.0,7100373841.0,9877773214.0,10107195993.0,12378340931.0,15885775064.0,17781511431.0,19961261595.0,20209353658.0,20559672325.0,19249499439.0,18350475875.0,18961769787.0,18294513958.0,19080662011.0,20105156769.0,14346089108.0,14540297386.0,17234567720.0,17854760027.0,94793.21557,0,45,0.0,7594821651.081536,3886746600.0,13899.26586,20559672325.0,8180423320.047946,20559658425.73414,3551514996.0,94793.21557,-3551420202.78443,-99.99733090763586,-21.285685393430075,510742869.3067638,Increasing,Positive,11.459463669187395,22.75073249043819,-17854665233.78443,-99.99946908714861
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,180.0,190.0,210.0,250.0,270.0,330.0,370.0,460.0,530.0,550.0,640.0,670.0,640.0,590.0,560.0,530.0,520.0,520.0,490.0,380.0,370.0,370.0,390.0,94793.21557,0,45,0.0,1460721.714775111,670.0,180.0,9811619.044,3007174.5901576206,9811439.044,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151647.14830192624,Decreasing,Positive,11.459463669187395,14.194441881327366,94403.21557,24205.95271025641
Afghanistan,AFG,GNI per capita (current LCU),NY.GNP.PCAP.CN,14726.601,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,8038.253353,6605.451199,8656.955975,9868.835408,10737.51725,12784.03311,13942.2561,18984.558,19444.44226,22202.97949,25723.44447,28936.52898,33755.89738,36124.91217,35985.6208,36360.00851,35696.94935,36418.54857,36617.43136,39401.28285,39582.40799,31467.82234,31722.2588,32743.99661,29716.42193,94793.21557,0,45,0.0,1352824.224097,28936.52898,6605.451199,9811619.044,2945975.5256745326,9805013.592800999,14726.601,94793.21557,80066.61457,543.686995865509,4.322736667977223,-134897.60130306956,Decreasing,Positive,11.459463669187395,14.117705722236112,65076.79364,218.99269633906425
Afghanistan,AFG,Gross capital formation (current US$),NE.GDI.TOTL.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,2294931841.0,1853799407.0,2421039727.0,2623002461.0,3037794221.0,94793.21557,0,45,0.0,273279567.9142724,83467.56004,13899.26586,3037794221.0,787875017.7665612,3037780321.73414,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,30763764.191354018,Increasing,Positive,11.459463669187395,19.426005891112535,-3037699427.78443,-99.99687953795834
Afghanistan,AFG,Gross domestic savings (current US$),NY.GDS.TOTL.CD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,-2876161604.0,-1389024390.0,-2820727437.0,-3307897410.0,-6279900394.0,94793.21557,0,45,0.0,-369037740.7968387,49704.70623,-6279900394.0,9811619.044,1190965301.9949238,6289712013.044,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-43038946.92353358,Decreasing,Positive,11.459463669187395,,6279995187.21557,100.00150947004924
Afghanistan,AFG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,694000000.0,708000000.0,729000000.0,633000000.0,567000000.0,552000000.0,512000000.0,395000000.0,236000000.0,235000000.0,189000000.0,181000000.0,688000000.0,105000000.0,166000000.0,128000000.0,144000000.0,159000000.0,166000000.0,137000000.0,68000000.0,100000000.0,144000000.0,305000000.0,384000000.0,416000000.0,454000000.0,540000000.0,403000000.0,388000000.0,376000000.0,429000000.0,515000000.0,570000000.0,571000000.0,596000000.0,723000000.0,875000000.0,864000000.0,777000000.0,770000000.0,615000000.0,896000000.0,919000000.0,926000000.0,0,45,0.0,465511111.1111111,454000000.0,68000000.0,926000000.0,260194037.9288837,858000000.0,694000000.0,926000000.0,232000000.0,33.429394812680115,0.6576125522284038,8457048.748353051,Increasing,Positive,20.646384793690366,19.95864652574151,7000000.0,0.7616974972796519
Afghanistan,AFG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,886000000.0,962000000.0,1064000000.0,1390000000.0,1194000000.0,1404000000.0,996000000.0,900000000.0,822000000.0,936000000.0,443000000.0,398000000.0,465000000.0,391000000.0,387000000.0,661000000.0,604000000.0,462000000.0,1012000000.0,1176000000.0,1696000000.0,2452000000.0,2101000000.0,2177000000.0,2471000000.0,2744000000.0,3022000000.0,3020000000.0,3336000000.0,5154000000.0,6515000000.0,9069000000.0,8554000000.0,7729000000.0,7723000000.0,6534000000.0,7065000000.0,7407000000.0,6777000000.0,6538000000.0,5160000000.0,4232000000.0,3768000000.0,3477000000.0,3606000000.0,0,45,0.0,3086222222.2222223,2177000000.0,387000000.0,9069000000.0,2663068043.44921,8682000000.0,886000000.0,3606000000.0,2720000000.0,306.9977426636569,3.2415137516798698,155513175.2305669,Increasing,Positive,22.005864962004853,21.850213598412154,129000000.0,3.710094909404659
Afghanistan,AFG,Trade (% of GDP),NE.TRD.GNFS.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225.0,48925.0,53298.11251,59275.54322,87950.0,83467.56004,91410.0,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,46.70989455,51.41171637,72.88546961,66.99957806,83.76302509,94793.21557,0,45,0.0,1489182.6869320816,49704.70623,46.70989455,9811619.044,2993286.6538758944,9811572.33410545,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-150031.20965790874,Decreasing,Positive,11.459463669187395,14.213738666671494,94709.45254491,113068.32870845878
Afghanistan,AFG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,39.93996101,35.23721591,37.39567933,41.75423484,46.46053505,51.53066803,55.24074797,67.685249,69.10412726,67.60912551,70.18816371,81.83472908,87.8101017,92.04499454,92.56683861,94.8324703,92.74850167,94.97785677,96.94517925,103.2674396,110.4578959,113.5937914,124.2786953,127.9121845,117.288899,94793.21557,0,45,0.0,1459411.556919894,117.288899,35.23721591,9811619.044,3007820.171358688,9811583.80678409,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151641.92205359056,Decreasing,Positive,11.459463669187395,14.193544554442663,94675.926671,80720.27913826695
Afghanistan,AFG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,5450662.687,8076556.635,5647000.0,6498000.0,5643650.0,7354638.483,8211400.502,8672300.0,9811619.044,18852.28951,13899.26586,18533.16216,17710.0,20579.37613,23600.0,23681.02919,24627.21394,24312.78615,25091.6666,39.93996101,35.23721591,37.39567933,41.75423484,46.46053505,51.53066803,55.24074797,67.685249,69.10412726,67.60912551,70.18816371,81.83472908,87.8101017,92.04499454,92.56683861,94.8324703,92.74850167,94.97785677,96.94517925,103.2674396,110.4578959,113.5937914,124.2786953,127.9121845,117.288899,94793.21557,0,45,0.0,1459411.556919894,117.288899,35.23721591,9811619.044,3007820.171358688,9811583.80678409,5450662.687,94793.21557,-5355869.47143,-98.26088640935194,-8.797350852913887,-151641.92205359056,Decreasing,Positive,11.459463669187395,14.193544554442663,94675.926671,80720.27913826695
